"Ref INS","INE","Municipi","Comarca","Instal·lació","Ubicació UTMX","Ubicació UTMY","Latitud","Longitud","Tipus propietat","Tipus gestió","Titularitat","URL CEEC","CAM","ATL","PAL","PCO","POL","PAV","TEN","PAD","SAL","ESQ","FRO","PET","CON","HIP","GOL","CIR","ROC","SIN","URB","NAT","BIC","ITI","VES","GRA","MAG","SER","AER","POR","REF","COM","Georeferència"
"4317110043","431711","Vila-seca","Tarragonès","CIRCUIT HÍPIC PARC TORRE D'EN DOLÇA","345682","4551627","41,10127665","1,162326365","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23056","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.162326365 41.10127665)"
"1701570040","170157","Banyoles","Pla de l'Estany","PISTA POLIESPORTIVA C. CONCÒRDIA","481655","4662381","42,11331146","2,778095115","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27589","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.778095115 42.11331146)"
"0818460079","081846","Rubí","Vallès Occidental","ÀREA D'ACTIVITAT FÍSICA CAMÍ CA N'ORIOL","419887","4594000","41,49361565","2,040234742","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/28003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","POINT (2.040234742 41.49361565)"
"0808980152","080898","Gavà","Baix Llobregat","COMUNITAT DE L'AV. DEL MAR, 9","417867","4569078","41,26895581","2,019416018","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.019416018 41.26895581)"
"0819760123","081976","Sant Andreu de Llavaneres","Maresme","COMUNITAT DEL PG. CEDRES, 24","457470","4601803","41,56677348","2,489907998","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.489907998 41.56677348)"
"0816350095","081635","Pineda de Mar","Maresme","CISTELLA DE BÀSQUET CAN FELIU DE MEROLA","472450","4608630","41,62892195","2,669256145","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.669256145 41.62892195)"
"2511090012","251109","Guissona","Segarra","COL·LEGI MARE DE DÉU DEL ROSER","357829","4627235","41,7842339","1,289120846","Institució religiosa","Centre d'ensenyament privat concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/19184","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","POINT (1.289120846 41.7842339)"
"4303790187","430379","Calafell","Baix Penedès","COMUNITAT DEL C. JOSEP VICENÇ FOIX, 22","381983","4560907","41,1909294","1,59268194","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.59268194 41.1909294)"
"0801930086","080193","Barcelona","Barcelonès","ESCOLA TAIGA - EDUCACIÓ ESPECIAL","425744","4584523","41,40882566","2,111559402","Altres privats","Centre d'ensenyament privat concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21947","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.111559402 41.40882566)"
"1704860088","170486","Castell-Platja d'Aro","Baix Empordà","COMUNITAT DEL C. DE LA GARRIGA, 14","506151","4631066","41,83145698","3,074076477","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (3.074076477 41.83145698)"
"2524300031","252430","Vielha e Mijaran","Val d'Aran","PUNT D'INFORMACIÓ DE SENDERS","320002","4729868","42,70022703","0,8023596238","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/28559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","POINT (0.8023596238 42.70022703)"
"2507290033","250729","Cervera","Segarra","PISTES DE BITLLES DE MALGRAT","358690","4618925","41,70957199","1,301451368","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/19232","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.301451368 41.70957199)"
"1702370020","170237","Blanes","Selva","COMUNITAT DE L'AV. DEL MEDITERRANI, 7-9","481886","4612640","41,66531077","2,782414935","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.782414935 41.66531077)"
"0823030043","082303","Premià de Dalt","Maresme","HOSTAL CAL MÚSIC","445740","4595539","41,50964466","2,349795034","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.349795034 41.50964466)"
"1709500234","170950","Lloret de Mar","Selva","VILLA SOLANGE","483678","4620564","41,73672164","2,803723368","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.803723368 41.73672164)"
"4390230017","439023","Sant Jaume d'Enveja","Montsià","COMUNITAT DEL C. LLEVANT, 8","307232","4508371","40,70371112","0,7181925011","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.7181925011 40.70371112)"
"4313310021","431331","Roquetes","Baix Ebre","PADEL COLORS","288988","4521344","40,81599955","0,4980475374","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/39013","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.4980475374 40.81599955)"
"1701950015","170195","Besalú","Garrotxa","PISTES DE PETANCA MUNICIPALS","475034","4671849","42,19840026","2,697601397","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/30172","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.697601397 42.19840026)"
"0818460095","081846","Rubí","Vallès Occidental","COMUNITAT DEL C. D'ALACANT, 34-40","420037","4594502","41,49815174","2,041964897","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.041964897 41.49815174)"
"0821910029","082191","Vilassar de Mar","Maresme","COMUNITAT DE LA CTRA. D'ARGENTONA,186","449657","4595627","41,51069304","2,396723022","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.396723022 41.51069304)"
"4305420011","430542","Espluga de Francolí, l'","Conca de Barberà","ESCOLA MARTI POCH","341103","4584352","41,39501431","1,099304063","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/26425","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","POINT (1.099304063 41.39501431)"
"0828240018","082824","Tiana","Maresme","CASINO DE TIANA","438882","4592877","41,48517483","2,267890834","Altres privats","Associació o club esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/26920","0","0","1","0","1","0","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (2.267890834 41.48517483)"
"4303850183","430385","Cambrils","Baix Camp","APARTAMENTS SOL MILLET","338586","4548188","41,06893676","1,078771417","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.078771417 41.06893676)"
"1714500013","171450","Ribes de Freser","Ripollès","ESCOLA MARE DE DÉU DE NÚRIA","431489","4684049","42,30566256","2,168761395","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23361","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.168761395 42.30566256)"
"1707920097","170792","Girona","Gironès","RUTA BTT SANT PER SESTRONQUES GIRONA","485051","4648245","41,98606703","2,819534332","Ajuntament","Consell Comarcal","Pública directa","No publicada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","POINT (2.819534332 41.98606703)"
"0801931704","080193","Barcelona","Barcelonès","COMUNITAT DEL C. GRAN DE SANT ANDREU, 421-431","432196","4587965","41,44039676","2,188361008","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.188361008 41.44039676)"
"0801930245","080193","Barcelona","Barcelonès","ESCOLA RIUS I TAULET","428983","4584394","41,40795651","2,150323577","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21442","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","0","0","0","0","POINT (2.150323577 41.40795651)"
"0826650049","082665","Cerdanyola del Vallès","Vallès Occidental","CLUB PENYA D'ESCACS CERDANYOLA","427732","4593499","41,48984924","2,134268184","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/29400","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","POINT (2.134268184 41.48984924)"
"0806670001","080667","Castellví de Rosanes","Baix Llobregat","PISTA DE PATINATGE PL. DEL ROURE","407989","4589201","41,44911904","1,898450635","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/35488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.898450635 41.44911904)"
"4303790129","430379","Calafell","Baix Penedès","COMUNITAT DE L'AV. SANT JOAN DE DÉU, 72","380322","4560507","41,18708363","1,572959073","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.572959073 41.18708363)"
"0830730122","083073","Vilanova i la Geltrú","Garraf","COMUNITAT DE LA RDA. IBERICA, 75","393463","4565098","41,23026355","1,728813131","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.728813131 41.23026355)"
"0801550100","080155","Badalona","Barcelonès","PAVELLÓ POLIESPORTIU JOAQUIM BLUME","436377","4589185","41,45172718","2,238276231","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/26116","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (2.238276231 41.45172718)"
"0800180029","080018","Abrera","Baix Llobregat","ÀREA D'ACTIVITAT FÍSICA PARC DE SANT ARMENGOL","407992","4596430","41,51422241","1,89738341","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/35503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (1.89738341 41.51422241)"
"0817270058","081727","Premià de Mar","Maresme","COMUNITAT DEL C. CAPITANS DE MAR, 67","447274","4593916","41,49512891","2,368318158","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.368318158 41.49512891)"
"4312330137","431233","Reus","Baix Camp","COMUNITAT DEL C. VENTURA GASSOL, 8","341717","4558667","41,16389616","1,113318257","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.113318257 41.16389616)"
"0812520041","081252","Montcada i Reixac","Vallès Occidental","CISTELLA DE BÀSQUET PARC DE CAN OLLER","430667","4592464","41,48078674","2,169543326","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/29452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","POINT (2.169543326 41.48078674)"
"1709110001","170911","Llanars","Ripollès","PISTA POLIESPORTIVA MUNICIPAL","446128","4685670","42,3214105","2,346211423","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23438","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.346211423 42.3214105)"
"0820550003","082055","Sant Cugat del Vallès","Vallès Occidental","CAMP DE FUTBOL DE MIRA-SOL","420392","4591289","41,46925007","2,04664185","Ajuntament","Associació o club esportiu","Pública indirecta","https://equipaments.esport.gencat.cat/ceeree/equipaments/28026","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (2.04664185 41.46925007)"
"0811360106","081136","Manresa","Bages","COMUNITAT DE C. JOANA HERMS, 25","403263","4621328","41,73788168","1,836698466","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.836698466 41.73788168)"
"0818780238","081878","Sabadell","Vallès Occidental","ÀREA D'ACTIVITAT FÍSICA PL. DE LA CREU ALTA","425091","4600839","41,55571309","2,101720259","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/29762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","POINT (2.101720259 41.55571309)"
"2521730016","252173","Tàrrega","Urgell","POLIESPORTIU MUNICIPAL","345641","4612053","41,64528229","1,146454476","Ajuntament","Patronat municipal","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/25859","1","0","0","0","3","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","POINT (1.146454476 41.64528229)"
"0820550432","082055","Sant Cugat del Vallès","Vallès Occidental","COMUNITAT DE L'AV. DE CAN PICANYOL, 24-30","422536","4591018","41,46701928","2,072349177","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.072349177 41.46701928)"
"0830540037","083054","Vilafranca del Penedès","Alt Penedès","COMPLEX AQUÀTIC","389877","4578224","41,34798829","1,683661905","Ajuntament","Privat esportiu","Pública indirecta","https://equipaments.esport.gencat.cat/ceeree/equipaments/25513","0","0","2","5","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","4","0","0","0","0","POINT (1.683661905 41.34798829)"
